Sentence_ID,Word,POS,NER
1592,to,PART,O
1592,Room,VERB,B-LOC
1592,404.,NUM,I-LOC
1593,Take,VERB,ACTION
1593,Paracetamol,PROPN,O
1593,to,ADP,O
1593,Room,PROPN,B-LOC
1593,529.,NUM,I-LOC
1594,Proceed,VERB,ACTION
1594,to,ADP,O
1594,Roomx,PROPN,O
1594,544,NUM,O
1594,with,ADP,O
1594,Tylenol.,PROPN,O
1595,to,PART,O
1595,room,VERB,O
1595,Navigate,PROPN,ACTION
1595,doctors,NOUN,O
1595,with,ADP,O
1595,Paracetamol.,PROPN,O
1596,Take,VERB,ACTION
1596,Paracetamol,PROPN,O
1596,to,ADP,O
1596,Room,PROPN,B-LOC
1596,210.,NUM,I-LOC
1597,Bring,VERB,ACTION
1597,Tylenol,PROPN,O
1597,to,ADP,O
1597,Room,PROPN,B-LOC
1597,409.,NUM,I-LOC
1598,Proceed,VERB,ACTION
1598,to,PART,O
1598,nurse,VERB,O
1598,station,NOUN,O
1598,with,ADP,O
1598,Tylenol.,PROPN,O
1599,Go,VERB,ACTION
1599,to,ADP,O
1599,Room,PROPN,B-LOC
1599,329,NUM,I-LOC
1599,with,ADP,O
1599,Penicillin.,PROPN,O
1600,Go,VERB,ACTION
1600,to,ADP,O
1600,doctors,NOUN,O
1600,room,VERB,O
1600,with,ADP,O
1600,Paracetamol.,PROPN,O
1601,to,PART,O
1601,emergency,NOUN,O
1601,Bring,PROPN,ACTION
1601,room.,NOUN,O
1601,Aspirin,PUNCT,O
1602,Send,VERB,ACTION
1602,Aspirin,PROPN,O
1602,to,ADP,O
1602,Room,PROPN,B-LOC
1602,314.,NUM,I-LOC
1603,Take,VERB,ACTION
1603,Paracetamol,PROPN,O
1603,to,ADP,O
1603,Room,PROPN,B-LOC
1603,454.,NUM,I-LOC
1604,head,NOUN,O
1604,Deliver,PROPN,ACTION
1604,Penicillin,PROPN,O
1604,towards,ADP,O
1604,to,ADP,O
1604,reception.,NOUN,LOC
1605,Navigate,VERB,ACTION
1605,Room,NUM,O
1605,304,PROPN,O
1605,with,ADP,O
1605,Antibiotics.,PROPN,O
1605,to,PUNCT,O
1606,Go,VERB,ACTION
1606,to,ADP,O
1606,Room,PROPN,B-LOC
1606,466,NUM,I-LOC
1606,with,ADP,O
1606,Ibuprofen.,PROPN,O
1607,Bring,VERB,ACTION
1607,Penicillin,PROPN,O
1607,to,ADP,O
1607,ICU.,PROPN,LOC
1608,Navigate,VERB,ACTION
1608,to,ADP,O
1608,Reception,PROPN,LOC
1608,with,ADP,O
1608,Paracetamol.,PROPN,O
1609,Move,VERB,ACTION
1609,todo,NOUN,O
1609,doctors,NOUN,O
1609,room,VERB,O
1609,with,ADP,O
1609,Antibiotics.,PROPN,O
1610,Take,VERB,ACTION
1610,Tylenol,PROPN,O
1610,to,ADP,O
1610,Room,PROPN,B-LOC
1610,382.,NUM,I-LOC
1611,Send,VERB,ACTION
1611,Paracetamol,PROPN,O
1611,to,ADP,O
1611,doctors,NOUN,O
1611,room.,NOUN,O
1612,Proceed,VERB,ACTION
1612,half,PRON,O
1612,to,PART,O
1612,nurse,VERB,O
1612,station,NOUN,O
1612,with,ADP,O
1612,Paracetamol.,PROPN,O
1613,Transport,PROPN,ACTION
1613,Aspirin,PROPN,O
1613,to,PART,O
1613,nurse,NOUN,O
1613,station.,NOUN,O
1614,Bring,VERB,ACTION
1614,Ibuprofen,PROPN,O
1614,to,ADP,O
1614,Room,PROPN,B-LOC
1614,308.,NUM,I-LOC
1615,Take,VERB,ACTION
1615,Aspirin,PROPN,O
1615,to,ADP,O
1615,Room,PROPN,B-LOC
1615,137.,NUM,I-LOC
1616,Proceed,VERB,ACTION
1616,to,ADP,O
1616,ICU,PROPN,LOC
1616,with,ADP,O
1616,Antibiotics.,PROPN,O
1617,Deliver,VERB,ACTION
1617,Paracetamol,PROPN,O
1617,to,ADP,O
1617,Room,PROPN,B-LOC
1617,135.,NUM,I-LOC
1618,Send,VERB,ACTION
1618,Aspirin,PROPN,O
1618,to,ADP,O
1618,Room,PROPN,B-LOC
1618,507.,NUM,I-LOC
1619,Take,VERB,ACTION
1619,Tylenol,PROPN,O
1619,to,ADP,O
1619,Room,PROPN,B-LOC
1619,511.,NUM,I-LOC
1620,Bring,VERB,ACTION
1620,Antibiotics,PROPN,O
1620,to,ADP,O
1620,federal,ADJ,O
1620,reception.,NOUN,LOC
1621,Transport,PROPN,ACTION
1621,Aspirin,PROPN,O
1621,to,ADP,O
1621,reception.,NOUN,LOC
1622,Deliver,VERB,ACTION
1622,Ibuprofen,PROPN,O
1622,to,ADP,O
1622,doctors,NOUN,O
1622,room.,NOUN,O
1623,Send,VERB,ACTION
1623,Aspirin,PROPN,O
1623,to,ADP,O
1623,emergency,NOUN,O
1623,room.,NOUN,O
1624,Proceed,VERB,ACTION
1624,to,AUX,O
1624,Room,PROPN,B-LOC
1624,438,NUM,I-LOC
1624,with,ADP,O
1624,Tyldlenol.,PROPN,O
1625,Deliver,VERB,ACTION
1625,Ibuprofen,PROPN,O
1625,to,ADP,O
1625,Room,PROPN,B-LOC
1625,510.,NUM,I-LOC
1626,Send,VERB,ACTION
1626,Ibuprofen,PROPN,O
1626,to,ADP,O
1626,Room,PROPN,B-LOC
1626,382.,NUM,I-LOC
1627,Proceed,VERB,ACTION
1627,to,ADP,O
1627,Room,PROPN,B-LOC
1627,559,NUM,I-LOC
1627,with,ADP,O
1627,Tylenol.,PROPN,O
1628,591,NUM,O
1628,to,ADP,O
1628,Room,PROPN,O
1628,with,ADP,O
1628,Antibiotics.,PROPN,O
1628,Proceed,PUNCT,O
1629,Navigate,VERB,ACTION
1629,to,ADP,O
1629,doctors,NOUN,O
1629,room,NOUN,O
1629,with,ADP,O
1629,Tylenol.,PROPN,O
1630,Transport,PROPN,ACTION
1630,Ibuprofen,PROPN,O
1630,to,ADP,O
1630,Room,PROPN,B-LOC
1630,498.,NUM,I-LOC
1631,Send,VERB,ACTION
1631,Paracetamol,PROPN,O
1631,to,ADP,O
1631,Room,PROPN,B-LOC
1631,448.,NUM,I-LOC
1632,Take,VERB,ACTION
1632,Tylenol,PROPN,O
1632,to,ADP,O
1632,towards,ADP,O
1632,Room,PROPN,B-LOC
1632,499.,NUM,I-LOC
1632,head,PUNCT,O
1633,decision,NOUN,O
1633,Proceed,VERB,ACTION
1633,to,ADP,O
1633,Room,PROPN,B-LOC
1633,178,NUM,I-LOC
1633,with,ADP,O
1633,Tylenol.,PROPN,O
1634,Go,VERB,ACTION
1634,to,ADP,O
1634,Room,PROPN,B-LOC
1634,114,NUM,I-LOC
1634,with,ADP,O
1634,Aspirin.,PROPN,O
1635,Go,VERB,ACTION
1635,to,ADP,O
1635,Room,PROPN,B-LOC
1635,352,NUM,I-LOC
1635,with,ADP,O
1635,Paracetamol.,PROPN,O
1636,Proceed,VERB,ACTION
1636,to,ADP,O
1636,Room,PROPN,B-LOC
1636,104,NUM,I-LOC
1636,with,ADP,O
1636,Aspirin.,PROPN,O
1637,Send,VERB,ACTION
1637,Tylenol,NOUN,O
1637,to,ADP,O
1637,Room,PROPN,B-LOC
1637,483.,NUM,I-LOC
1638,Deliver,VERB,ACTION
1638,Tylenol,PROPN,O
1638,to,ADP,O
1638,reception.,NOUN,LOC
1639,Move,VERB,ACTION
1639,to,ADP,O
1639,Room,PROPN,B-LOC
1639,136,NUM,I-LOC
1639,with,ADP,O
1639,Aspirin.,PROPN,O
1640,Move,VERB,ACTION
1640,to,ADP,O
1640,Room,PROPN,B-LOC
1640,537,NUM,I-LOC
1640,with,ADP,O
1640,Tylenol.,PROPN,O
1641,Send,VERB,ACTION
1641,Ibuprofen,PROPN,O
1641,to,ADP,O
1641,ICU.,PROPN,LOC
1642,Navigate,VERB,ACTION
1642,to,ADP,O
1642,Room,PROPN,B-LOC
1642,109,NUM,I-LOC
1642,with,ADP,O
1642,Aspirin.,PROPN,O
1643,Send,VERB,ACTION
1643,Ibuprofen,PROPN,O
1643,to,PART,O
1643,decide,VERB,O
1643,Room,PROPN,B-LOC
1643,185.,NUM,I-LOC
1644,Bring,VERB,ACTION
1644,Aspirin,PROPN,O
1644,to,ADP,O
1644,Room,PROPN,B-LOC
1644,400.,NUM,I-LOC
1645,Proceed,VERB,ACTION
1645,to,PART,O
1645,RECEPTION,NOUN,LOC
1645,with,ADP,O
1645,Ibuprofen.,PROPN,O
1646,Send,VERB,ACTION
1646,Antibiotics,PROPN,O
1646,to,ADP,O
1646,doctors,NOUN,O
1646,room.,NOUN,O
1647,to,ADP,O
1647,Navigate,PROPN,ACTION
1647,Antibiotics.,PROPN,O
1647,doctors,PUNCT,O
1647,room,NOUN,O
1647,with,VERB,O
1648,Move,VERB,ACTION
1648,to,ADP,O
1648,Room,PROPN,B-LOC
1648,525,NUM,I-LOC
1648,with,ADP,O
1648,Penicillin.,PROPN,O
1649,Transport,PROPN,ACTION
1649,Antibiotics,PROPN,O
1649,to,PART,O
1649,Room,VERB,B-LOC
1649,561.,NUM,I-LOC
1650,Take,VERB,ACTION
1650,Paracetamol,PROPN,O
1650,to,ADP,O
1650,Room,PROPN,B-LOC
1650,516.,NUM,I-LOC
1651,Navigate,VERB,ACTION
1651,to,ADP,O
1651,Reception,NOUN,LOC
1651,with,ADP,O
1651,Penicillin.,PROPN,O
1652,Deliver,PROPN,ACTION
1652,Antibiotics,PROPN,O
1652,to,PART,O
1652,reception.,NOUN,LOC
1653,Navigate,VERB,ACTION
1653,to,PART,O
1653,RECEPTION,NOUN,LOC
1653,with,ADP,O
1653,Tylenol.,PROPN,O
1654,Proceed,VERB,ACTION
1654,to,ADP,O
1654,doctors,NOUN,O
1654,room,NOUN,O
1654,with,ADP,O
1654,Paracetamol.,PROPN,O
1655,Go,VERB,ACTION
1655,to,ADP,O
1655,emergency,NOUN,O
1655,room,NOUN,O
1655,with,ADP,O
1655,Ibuprofen.,PROPN,O
1656,Deliver,VERB,ACTION
1656,Penicillin,PROPN,O
1656,to,ADP,O
1656,Room,PROPN,B-LOC
1656,507.,NUM,I-LOC
1657,Navigate,VERB,ACTION
1657,to,ADP,O
1657,Room,PROPN,B-LOC
1657,295,NUM,I-LOC
1657,with,ADP,O
1657,Paracetamol.,PROPN,O
1658,Navigate,VERB,ACTION
1658,to,ADP,O
1658,Congress,PROPN,O
1658,Room,PROPN,B-LOC
1658,172,NUM,I-LOC
1658,with,ADP,O
1658,Tylenol.,PROPN,O
1659,Take,VERB,ACTION
1659,Antibiotics,PROPN,O
1659,towards,ADP,O
1659,head,NOUN,O
1659,to,ADP,O
1659,reception.,NOUN,LOC
1660,Deliver,PROPN,ACTION
1660,Antibiotics,PROPN,O
1660,to,ADP,O
1660,ICU.,PROPN,LOC
1661,Go,VERB,ACTION
1661,to,ADP,O
1661,ICU,PROPN,LOC
1661,with,ADP,O
1661,Paracetamol.,PROPN,O
1662,Transport,PROPN,ACTION
1662,Ibuprofen,PROPN,O
1662,to,ADP,O
1662,reception.,NOUN,LOC
1663,Deliver,VERB,ACTION
1663,Aspirin,PROPN,O
1663,to,ADP,O
1663,Room,PROPN,B-LOC
1663,314.,NUM,I-LOC
1664,Bring,VERB,ACTION
1664,Antibiotics,PROPN,O
1664,to,PART,O
1664,nurse,VERB,O
1664,station.,NOUN,O
1665,Navigate,VERB,ACTION
1665,to,ADP,O
1665,emergency,NOUN,O
1665,room,NOUN,O
1665,with,ADP,O
1665,Ibuprofen.,PROPN,O
1666,Navigate,VERB,ACTION
1666,to,ADP,O
1666,Room,PROPN,B-LOC
1666,594,NUM,I-LOC
1666,with,ADP,O
1666,Paracetamol.,PROPN,O
1667,thus,ADV,O
1667,Move,VERB,ACTION
1667,to,ADP,O
1667,Room,PROPN,B-LOC
1667,391,NUM,I-LOC
1667,with,ADP,O
1667,Paracetamol.,PROPN,O
1668,to,ADP,O
1668,Aspirin,PROPN,O
1668,Deliver,PROPN,ACTION
1668,room.,NOUN,O
1668,emergency,PUNCT,O
1669,with,ADP,O
1669,to,ADP,O
1669,emergency,NOUN,O
1669,Paracetamol.,PROPN,O
1669,room,PUNCT,O
1669,Move,NOUN,O
1670,Navigate,VERB,ACTION
1670,to,ADP,O
1670,Room,PROPN,B-LOC
1670,590,NUM,I-LOC
1670,with,ADP,O
1670,Aspirin.,PROPN,O
1671,Transport,PROPN,ACTION
1671,Penicillin,PROPN,O
1671,to,ADP,O
1671,ICU.,PROPN,LOC
1672,Send,VERB,ACTION
1672,Tylenol,NOUN,O
1672,to,ADP,O
1672,Room,PROPN,B-LOC
1672,225.,NUM,I-LOC
1673,Transport,PROPN,ACTION
1673,Paracetamol,PROPN,O
1673,to,ADP,O
1673,Room,PROPN,B-LOC
1673,480.,NUM,I-LOC
1674,Move,VERB,ACTION
1674,to,ADP,O
1674,reception,NOUN,LOC
1674,with,ADP,O
1674,Antibiotics.,PROPN,O
1675,Deliver,VERB,ACTION
1675,Aspirin,PROPN,O
1675,to,PART,O
1675,nurse,NOUN,O
1675,station.,NOUN,O
1676,Ibuprofen,NOUN,O
1676,to,AUX,O
1676,Room,PROPN,O
1676,Take,VERB,ACTION
1676,500.,NUM,O
1677,Take,VERB,ACTION
1677,Tylenol,PROPN,O
1677,to,ADP,O
1677,Room,PROPN,B-LOC
1677,254.,NUM,I-LOC
1677,doctors,PUNCT,O
1677,room,NOUN,O
1678,Move,VERB,ACTION
1678,to,ADP,O
1678,reception,NOUN,LOC
1678,with,ADP,O
1678,Penicillin.,PROPN,O
1679,Deliver,VERB,ACTION
1679,Ibuprofen,PROPN,O
1679,to,ADP,O
1679,reception.,NOUN,LOC
1680,Send,VERB,ACTION
1680,Paracetamol,PROPN,O
1680,to,ADP,O
1680,Room,PROPN,B-LOC
1680,411.,NUM,I-LOC
1681,Proceed,VERB,ACTION
1681,to,PART,O
1681,nurse,VERB,O
1681,station,NOUN,O
1681,with,ADP,O
1681,Aspirin.,PROPN,O
1682,Bring,VERB,ACTION
1682,Antibiotics,PROPN,O
1682,to,PART,O
1682,reception.,NOUN,LOC
1683,Deliver,VERB,ACTION
1683,Tylenol,PROPN,O
1683,to,ADP,O
1683,nurse,NOUN,O
1683,station.,NOUN,O
1684,Send,VERB,ACTION
1684,Ibuprofen,PROPN,O
1684,to,ADP,O
1684,Room,PROPN,B-LOC
1684,140.,NUM,I-LOC
1685,Send,VERB,ACTION
1685,Ibuprofen,PROPN,O
1685,doctors,NOUN,O
1685,room,VERB,O
1685,to,ADP,O
1685,Room,PROPN,B-LOC
1685,203.,NUM,I-LOC
1686,Deliver,VERB,ACTION
1686,to,ADP,O
1686,doctors,NOUN,O
1686,Antibiotics,PROPN,O
1686,room.,NOUN,O
1687,Send,VERB,ACTION
1687,Ibuprofen,PROPN,O
1687,to,ADP,O
1687,Room,PROPN,B-LOC
1687,417.,NUM,I-LOC
1688,Proceed,VERB,ACTION
1688,to,ADP,O
1688,reception,NOUN,LOC
1688,with,ADP,O
1688,Paracetamol.,PROPN,O
1689,Take,VERB,ACTION
1689,Antibiotics,PROPN,O
1689,to,PART,O
1689,nurse,VERB,O
1689,station.,NOUN,O
1690,Move,VERB,ACTION
1690,to,ADP,O
1690,Reception,PROPN,LOC
1690,head,NOUN,O
1690,with,ADP,O
1690,Antibiotics.,PROPN,O
1690,towards,PUNCT,O
1691,Navigate,VERB,ACTION
1691,to,ADP,O
1691,Room,PROPN,B-LOC
1691,252,NUM,I-LOC
1691,with,ADP,O
1691,Antibiotics.,PROPN,O
1692,Deliver,PROPN,ACTION
1692,Antibiotics,PROPN,O
1692,to,PART,O
1692,nurse,VERB,O
1692,station.,NOUN,O
1693,Deliver,PROPN,ACTION
1693,Antibiotics,PROPN,O
1693,to,PART,O
1693,Room,VERB,B-LOC
1693,423.,NUM,I-LOC
1694,Go,VERB,ACTION
1694,to,ADP,O
1694,Reception,NOUN,LOC
1694,emergency,NOUN,O
1694,room,NOUN,O
1694,with,ADP,O
1694,Tylenol.,PROPN,O
1695,Deliver,VERB,ACTION
1695,Aspirin,PROPN,O
1695,to,ADP,O
1695,ICU.,PROPN,LOC
1696,Take,VERB,ACTION
1696,Tylenol,PROPN,O
1696,to,ADP,O
1696,ICU.,PROPN,LOC
1697,Take,VERB,ACTION
1697,Aspirin,PROPN,O
1697,to,ADP,O
1697,nurse,NOUN,O
1697,station.,NOUN,O
1698,Take,VERB,ACTION
1698,Ibuprofen,PROPN,O
1698,to,ADP,O
1698,doctors,NOUN,O
1698,room.,NOUN,O
1699,Navigate,VERB,ACTION
1699,to,ADP,O
1699,Room,PROPN,B-LOC
1699,258,NUM,I-LOC
1699,with,ADP,O
1699,Ibuprofen.,PROPN,O
1700,Take,VERB,ACTION
1700,Penicillin,PROPN,O
1700,to,ADP,O
1700,ICU.,PROPN,LOC
1701,Move,VERB,ACTION
1701,to,ADP,O
1701,RECEPTION,NOUN,LOC
1701,with,ADP,O
1701,Paracetamol.,PROPN,O
1702,ICU,PROPN,LOC
1702,Transport,PROPN,ACTION
1702,Aspirin,PROPN,O
1702,to,ADP,O
1702,Room,PROPN,B-LOC
1702,464.,NUM,I-LOC
1703,Navigate,VERB,ACTION
1703,to,ADP,O
1703,Roohm,PROPN,O
1703,225,NUM,O
1703,with,ADP,O
1703,Penicillin.,PROPN,O
1704,Deliver,VERB,ACTION
1704,Tylenol,PROPN,O
1704,to,ADP,O
1704,emergency,NOUN,O
1704,room.,NOUN,O
1705,Proceed,VERB,ACTION
1705,to,ADP,O
1705,Room,PROPN,B-LOC
1705,261,NUM,I-LOC
1705,with,ADP,O
1705,Aspirin.,PROPN,O
1706,Send,VERB,ACTION
1706,Penicillin,PROPN,O
1706,to,ADP,O
1706,Room,PROPN,B-LOC
1706,245.,NUM,I-LOC
1707,Send,VERB,ACTION
1707,Aspirin,PROPN,O
1707,to,ADP,O
1707,doctors,NOUN,O
1707,room.,NOUN,O
1708,Proceed,VERB,ACTION
1708,to,ADP,O
1708,ICU,PROPN,LOC
1708,with,ADP,O
1708,Penicillin.,PROPN,O
1709,Take,VERB,ACTION
1709,Tylenol,PROPN,O
1709,to,ADP,O
1709,Room,PROPN,B-LOC
1709,574.,NUM,I-LOC
1710,Proceed,VERB,ACTION
1710,to,ADP,O
1710,reception,NOUN,LOC
1710,with,ADP,O
1710,Ibuprofen.,PROPN,O
1711,Proceed,VERB,ACTION
1711,to,ADP,O
1711,Room,PROPN,B-LOC
1711,403,NUM,I-LOC
1711,with,ADP,O
1711,Penicillin.,PROPN,O
1712,Bring,VERB,ACTION
1712,Tylenol,PROPN,O
1712,to,ADP,O
1712,doctors,NOUN,O
1712,room.,NOUN,O
1713,Bring,VERB,ACTION
1713,Penicillin,PROPN,O
1713,to,PART,O
1713,nurse,VERB,O
1713,station.,NOUN,O
1714,Move,VERB,ACTION
1714,to,ADP,O
1714,Room,PROPN,B-LOC
1714,229,NUM,I-LOC
1714,with,ADP,O
1714,Aspirin.,PROPN,O
1715,Navigate,VERB,ACTION
1715,to,ADP,O
1715,Room,PROPN,B-LOC
1715,145,NUM,I-LOC
1715,with,ADP,O
1715,Tylenol.,PROPN,O
1716,Deliver,VERB,ACTION
1716,Aspirin,PROPN,O
1716,to,ADP,O
1716,reception.,NOUN,LOC
1717,Send,VERB,ACTION
1717,Antibiotics,PROPN,O
1717,to,PART,O
1717,Room,VERB,B-LOC
1717,292.,NUM,I-LOC
1718,Go,VERB,ACTION
1718,to,ADP,O
1718,Room,PROPN,B-LOC
1718,591,NUM,I-LOC
1718,with,ADP,O
1718,Ibuprofen.,PROPN,O
1719,Send,VERB,ACTION
1719,Aspirin,PROPN,O
1719,to,ADP,O
1719,doctors,NOUN,O
1719,room.,NOUN,O
1720,Navigate,VERB,ACTION
1720,to,ADP,O
1720,Reception,NOUN,LOC
1720,with,ADP,O
1720,Ibuprofen.,PROPN,O
1721,Bring,VERB,ACTION
1721,Aspirin,PROPN,O
1721,to,ADP,O
1721,Room,PROPN,B-LOC
1721,230.,NUM,I-LOC
1722,Navigate,VERB,ACTION
1722,to,ADP,O
1722,Room,PROPN,B-LOC
1722,340,NUM,I-LOC
1722,with,ADP,O
1722,Paracetamol.,PROPN,O
1723,Take,VERB,ACTION
1723,Paracetamol,PROPN,O
1723,to,ADP,O
1723,Room,PROPN,B-LOC
1723,595.,NUM,I-LOC
1724,Transport,PROPN,ACTION
1724,Ibuprofen,PROPN,O
1724,five,NUM,O
1724,to,ADP,O
1724,Room,PROPN,B-LOC
1724,122.,NUM,I-LOC
1725,Proceed,VERB,ACTION
1725,to,ADP,O
1725,Room,PROPN,B-LOC
1725,228,NUM,I-LOC
1725,name,NOUN,O
1725,with,ADP,O
1725,Antibiotics.,PROPN,O
1726,Take,VERB,ACTION
1726,Ibuprofen,PROPN,O
1726,to,ADP,O
1726,Room,PROPN,B-LOC
1726,530.,NUM,I-LOC
1727,Aspirin.,PROPN,O
1727,Navigate,PUNCT,O
1727,with,VERB,ACTION
1727,station,ADP,O
1727,to,NOUN,O
1727,nurse,PART,O
1728,Navigate,VERB,ACTION
1728,to,ADP,O
1728,emergency,NOUN,O
1728,room,NOUN,O
1728,with,ADP,O
1728,Penicillin.,PROPN,O
1729,Navigate,VERB,ACTION
1729,to,ADP,O
1729,Room,PROPN,B-LOC
1729,453,NUM,I-LOC
1729,with,ADP,O
1729,Penicillin.,PROPN,O
1730,Move,VERB,ACTION
1730,to,PART,O
1730,nurse,VERB,O
1730,station,NOUN,O
1730,Room,PROPN,B-LOC
1730,255,NUM,I-LOC
1730,with,ADP,O
1730,Antibiotics.,PROPN,O
1731,Bring,VERB,ACTION
1731,Paracetamol,PROPN,O
1731,to,ADP,O
1731,Room,PROPN,B-LOC
1731,271.,NUM,I-LOC
1732,Room,NOUN,O
1732,to,ADP,O
1732,510.,NUM,O
1732,Take,PUNCT,O
1732,Antibiotics,VERB,ACTION
1733,Navigate,VERB,ACTION
1733,to,PART,O
1733,nurse,VERB,O
1733,station,NOUN,O
1733,with,ADP,O
1733,Penicillin.,PROPN,O
1734,Move,VERB,ACTION
1734,to,PART,O
1734,nurse,VERB,O
1734,station,NOUN,O
1734,with,ADP,O
1734,Antibiotics.,PROPN,O
1735,Navigate,VERB,ACTION
1735,to,ADP,O
1735,Reception,NOUN,LOC
1735,with,ADP,O
1735,Ibuprofen.,PROPN,O
1736,Take,VERB,ACTION
1736,Antibiotics,PROPN,O
1736,to,ADP,O
1736,emergency,NOUN,O
1736,room.,NOUN,O
1737,Bring,VERB,ACTION
1737,Ibuprolofen,PROPN,O
1737,to,PART,O
1737,Room,PROPN,B-LOC
1737,388.,NUM,I-LOC
1738,Bring,VERB,ACTION
1738,Paracetamol,PROPN,O
1738,to,ADP,O
1738,doctors,NOUN,O
1738,room.,NOUN,O
1739,Proceed,VERB,ACTION
1739,to,ADP,O
1739,ICU,PROPN,LOC
1739,with,ADP,O
1739,Penicillin.,PROPN,O
1740,Send,VERB,ACTION
1740,Aspirin,PROPN,O
1740,to,ADP,O
1740,Room,PROPN,B-LOC
1740,215.,NUM,I-LOC
1741,Move,VERB,ACTION
1741,to,PART,O
1741,nurse,VERB,O
1741,station,NOUN,O
1741,with,ADP,O
1741,Antibiotics.,PROPN,O
1742,ICU,PROPN,LOC
1742,Paracetamol.,PROPN,O
1742,to,PUNCT,O
1742,with,ADP,O
1742,Move,ADP,O
1743,Move,VERB,ACTION
1743,to,ADP,O
1743,Room,PROPN,B-LOC
1743,573,NUM,I-LOC
1743,with,ADP,O
1743,Ibuprofen.,PROPN,O
1744,Transport,PROPN,ACTION
1744,Ibuprofen,PROPN,O
1744,to,ADP,O
1744,Room,PROPN,B-LOC
1744,369.,NUM,I-LOC
1745,Go,VERB,ACTION
1745,to,ADP,O
1745,Room,PROPN,B-LOC
1745,352,NUM,I-LOC
1745,with,ADP,O
1745,Paracetamol.,PROPN,O
1746,Move,VERB,ACTION
1746,to,PART,O
1746,nurse,VERB,O
1746,station,NOUN,O
1746,with,ADP,O
1746,Penicillin.,PROPN,O
1747,Proceed,VERB,ACTION
1747,to,ADP,O
1747,Room,PROPN,B-LOC
1747,225,NUM,I-LOC
1747,with,ADP,O
1747,Tylenol.,PROPN,O
1748,Transport,PROPN,ACTION
1748,Paracetamol,PROPN,O
1748,to,PART,O
1748,nurse,NOUN,O
1748,station.,NOUN,O
1749,Navigate,VERB,ACTION
1749,to,ADP,O
1749,emergency,NOUN,O
1749,room,NOUN,O
1749,with,ADP,O
1749,Ibuprofen.,PROPN,O
1750,Transport,PROPN,ACTION
1750,Tylenol,PROPN,O
1750,to,ADP,O
1750,Room,PROPN,B-LOC
1750,475.,NUM,I-LOC
1751,Move,VERB,ACTION
1751,to,ADP,O
1751,doctors,NOUN,O
1751,room,NOUN,O
1751,with,ADP,O
1751,Penicillin.,PROPN,O
1752,with,ADP,O
1752,emergency,NOUN,O
1752,to,ADP,O
1752,Aspirin.,PROPN,O
1752,Go,PUNCT,O
1752,room,VERB,ACTION
1753,Navigate,VERB,ACTION
1753,to,ADP,O
1753,Room,PROPN,B-LOC
1753,153,NUM,I-LOC
1753,with,ADP,O
1753,Tylenol.,PROPN,O
1754,Take,VERB,ACTION
1754,Ibuprofen,PROPN,O
1754,to,ADP,O
1754,Room,PROPN,B-LOC
1754,156.,NUM,I-LOC
1755,Go,VERB,ACTION
1755,to,PART,O
1755,nurse,VERB,O
1755,station,NOUN,O
1755,with,ADP,O
1755,Antibiotics.,PROPN,O
1756,Send,VERB,ACTION
1756,Tylenol,NOUN,O
1756,to,ADP,O
1756,emergency,NOUN,O
1756,room.,NOUN,O
1757,Send,VERB,ACTION
1757,Antibiotics,PROPN,O
1757,to,ADP,O
1757,doctors,NOUN,O
1757,room.,NOUN,O
1758,Take,VERB,ACTION
1758,Ibuprofen,PROPN,O
1758,to,ADP,O
1758,emergency,NOUN,O
1758,room.,NOUN,O
1759,Take,VERB,ACTION
1759,Penicillin,PROPN,O
1759,to,ADP,O
1759,Room,PROPN,B-LOC
1759,194.,NUM,I-LOC
1760,Go,VERB,ACTION
1760,to,ADP,O
1760,emergency,NOUN,O
1760,room,NOUN,O
1760,with,ADP,O
1760,Aspirin.,PROPN,O
1761,Deliver,VERB,ACTION
1761,Tylenol,PROPN,O
1761,to,ADP,O
1761,nurse,NOUN,O
1761,station.,NOUN,O
1762,Navigate,VERB,ACTION
1762,to,ADP,O
1762,doctors,NOUN,O
1762,room,VERB,O
1762,with,ADP,O
1762,Aspirin.,PROPN,O
1763,Go,VERB,ACTION
1763,to,ADP,O
1763,emergency,NOUN,O
1763,room,NOUN,O
1763,with,ADP,O
1763,Ibuprofen.,PROPN,O
1764,Send,VERB,ACTION
1764,Penicillin,PROPN,O
1764,to,PART,O
1764,nurse,VERB,O
1764,station.,NOUN,O
1765,Go,VERB,ACTION
1765,to,ADP,O
1765,emergency,NOUN,O
1765,room,NOUN,O
1765,with,ADP,O
1765,Penicillin.,PROPN,O
1766,Bring,VERB,ACTION
1766,Antibiotics,PROPN,O
1766,to,PART,O
1766,Room,PROPN,B-LOC
1766,575.,NUM,I-LOC
1767,Navigate,VERB,ACTION
1767,to,ADP,O
1767,Room,PROPN,B-LOC
1767,543,NUM,I-LOC
1767,with,ADP,O
1767,Penicillin.,PROPN,O
1768,Move,VERB,ACTION
1768,to,ADP,O
1768,Room,PROPN,B-LOC
1768,171,NUM,I-LOC
1768,with,ADP,O
1768,Penicillin.,PROPN,O
1769,Deliver,PROPN,ACTION
1769,Antibiotics,PROPN,O
1769,to,ADP,O
1769,emergency,NOUN,O
1769,room.,NOUN,O
1770,Go,VERB,ACTION
1770,to,PART,O
1770,nurse,VERB,O
1770,station,NOUN,O
1770,with,ADP,O
1770,Ibuprofen.,PROPN,O
1771,Send,VERB,ACTION
1771,Paracetamol,PROPN,O
