Sentence_ID;Word;Label
884;to;O
884;Room 209;LOCATION
884;with;O
884;Aspirin.;O
885;Deliver;ACTION
885;Antibiotics;MEDICINE
885;tw;O
885;Room 431.;LOCATION
886;Navigate;ACTION
886;to;O
886;Room 546;LOCATION
886;with;O
886;Tylenol.;O
887;Go;ACTION
887;to;O
887;emergency room;LOCATION
887;with;O
887;Ibuprofen.;O
888;Bring;ACTION
888;Tylenol;MEDICINE
888;to;O
888;doctors_room.;O
889;Go;ACTION
889;to;O
889;Room 238;LOCATION
889;with;O
889;Antibiotics.;O
890;Bring;ACTION
890;Aspirin;MEDICINE
890;to;O
890;Room 117.;LOCATION
891;Deliver;ACTION
891;Ibuprofen;MEDICINE
891;to;O
891;Room 464.;LOCATION
892;Take;ACTION
892;Antibiotics;MEDICINE
892;to;O
892;Room 528.;LOCATION
893;Proceed;ACTION
893;to;O
893;emergency room;LOCATION
893;with;O
893;Aspirin.;O
894;Move;ACTION
894;to;O
894;nurse station;LOCATION
894;with;O
894;Tylenol.;O
895;Navigate;ACTION
895;to;O
895;emergency room;LOCATION
895;with;O
895;Aspirin.;O
896;Transport;ACTION
896;Tylenol;MEDICINE
896;to;O
896;nurse_station.;O
897;Proceed;ACTION
897;Penicillin.;O
897;to;O
897;Room 371;LOCATION
897;with;O
898;Bring;ACTION
898;Paracetamol;MEDICINE
898;to;O
898;Room 219.;LOCATION
899;Send;ACTION
899;Tylenol;MEDICINE
899;tvo;O
899;nurse_station.;O
900;Move;ACTION
900;to;O
900;Room 519;LOCATION
900;with;O
900;Ibuprofen.;O
901;Move;ACTION
901;to;O
901;Room 362;LOCATION
901;with;O
901;Paracetamol.;O
902;Move;ACTION
902;to;O
902;Room 533;LOCATION
902;with;O
902;Aspirin.;O
903;Send;ACTION
903;Antibiotics;MEDICINE
903;to;O
903;Room 428.;LOCATION
904;Head towards;ACTION
904;to;O
904;ICU;LOCATION
904;with;O
904;Antibiotics.;O
905;Transport;ACTION
905;Antibiotics;MEDICINE
905;to;O
905;reception.;O
906;Move;ACTION
906;with;O
906;Paracetamol.;O
906;to;O
906;Room 558;LOCATION
907;Transport;ACTION
907;Tylenol;MEDICINE
907;to;O
907;doctors_room.;O
908;Navigate;ACTION
908;to;O
908;Room 431;LOCATION
908;with;O
908;Cough;O
908;Syrup.;O
909;Navigate;ACTION
909;to;O
909;towards;O
909;Room 181;LOCATION
909;with;O
909;head;O
909;Paracetamol.;O
910;Bring;ACTION
910;Aspirin;MEDICINE
910;to;O
910;emergency_room.;O
911;Transport;ACTION
911;Cough;O
911;Syrup;O
911;to;O
911;Room 232.;LOCATION
912;Go;ACTION
912;to;O
912;Room 568;LOCATION
912;doctors room;LOCATION
912;with;O
912;Tylenol.;O
913;Deliver;ACTION
913;Tylenol;MEDICINE
913;to;O
913;Room 210.;LOCATION
914;with;O
914;Penicillin.;O
914;ICU;LOCATION
914;to;O
914;Proceed;ACTION
915;Bring;ACTION
915;Antibiotics;MEDICINE
915;to;O
915;Room 194.;LOCATION
916;Take;ACTION
916;Penicillin;MEDICINE
916;to;O
916;Room 287.;LOCATION
917;Bring;ACTION
917;movement;O
917;Paracetamol;MEDICINE
917;to;O
917;Room 110.;LOCATION
918;Deliver;ACTION
918;Paracetamol;MEDICINE
918;to;O
918;Room 545.;LOCATION
919;Take;ACTION
919;Tylenol;MEDICINE
919;to;O
919;ICU.;O
920;Proceed;ACTION
920;to;O
920;Room 334;LOCATION
920;with;O
920;Ibuprofen.;O
921;Transport;ACTION
921;Aspirin;MEDICINE
921;to;O
921;nurse_station.;O
922;Transport;ACTION
922;Paracetamol;MEDICINE
922;to;O
922;emergency_room.;O
923;Transport;ACTION
923;Paracetamol;MEDICINE
923;to;O
923;doctors;O
923;nurse station;LOCATION
923;room.;O
924;Transport;ACTION
924;Tylenol;MEDICINE
924;to;O
924;nurse_station.;O
925;Proceed;ACTION
925;to;O
925;Room 552;LOCATION
925;with;O
925;Penicillin.;O
926;Send;ACTION
926;Tylenol;MEDICINE
926;to;O
926;emergency_room.;O
927;Proceed;ACTION
927;to;O
927;nurse station;LOCATION
927;with;O
927;Tylenol.;O
928;Bring;ACTION
928;Aspirin;MEDICINE
928;to;O
928;emergency_room.;O
929;Bring;ACTION
929;Tylenol;MEDICINE
929;to;O
929;Room 580.;LOCATION
930;Bring;ACTION
930;Antibiotics;MEDICINE
930;to;O
930;Room 397.;LOCATION
931;Transport;ACTION
931;Cough;O
931;Syrup;O
931;to;O
931;doctors_room.;O
931;towards;O
931;head;O
932;Bring;ACTION
932;Antibiotics;MEDICINE
932;to;O
932;Room 171.;LOCATION
933;Navigate;ACTION
933;to;O
933;Room 249;LOCATION
933;with;O
933;Tylenol.;O
934;Head towards;ACTION
934;to;O
934;ICU;LOCATION
934;with;O
934;Ibuprofen.;O
935;Move;ACTION
935;to;O
935;Room 205;LOCATION
935;with;O
935;Tylenol.;O
936;Deliver;ACTION
936;Paracetamol;MEDICINE
936;to;O
936;Room 358.;LOCATION
937;Move;ACTION
937;to;O
937;ICU;LOCATION
937;with;O
937;Paracetamol.;O
938;Send;ACTION
938;Tylenol;MEDICINE
938;to;O
938;nurse_station.;O
939;Send;ACTION
939;Antibiotics;MEDICINE
939;to;O
939;nurse_station.;O
940;Bring;ACTION
940;Ibuprofen;MEDICINE
940;to;O
940;Room 563.;LOCATION
941;Navigate;ACTION
941;to;O
941;Ro;O
941;304;O
941;with;O
941;Penicillin.;O
942;Move;ACTION
942;to;O
942;Room 346;LOCATION
942;with;O
942;Aspirin.;O
943;Bring;ACTION
943;Cough;O
943;Syrup;O
943;to;O
943;Room 392.;LOCATION
943;head;O
943;towards;O
944;station.;O
944;Take;ACTION
944;Aspirin;MEDICINE
944;to;O
944;nurse;O
945;Head towards;ACTION
945;to;O
945;ICU;LOCATION
945;with;O
945;Ibuprofen.;O
946;Navigate;ACTION
946;look;O
946;to;O
946;Room 408;LOCATION
946;with;O
946;Tylenol.;O
947;Head towards;ACTION
947;to;O
947;Room 335;LOCATION
947;ICU;LOCATION
947;with;O
947;Cough;O
947;Syrup.;O
948;Proceed;ACTION
948;to;O
948;nurse station;LOCATION
948;with;O
948;Antibiotics.;O
949;Navigate;ACTION
949;to;O
949;doctors room;LOCATION
949;with;O
949;Penicillin.;O
950;Bring;ACTION
950;Antibiotics;MEDICINE
950;to;O
950;Room 168.;LOCATION
951;Navigate;ACTION
951;to;O
951;ICU;LOCATION
951;with;O
951;Cough;O
951;Syrup.;O
952;Take;ACTION
952;Aspirin;MEDICINE
952;to;O
952;ICU.;O
953;Go;ACTION
953;to;O
953;ICU;LOCATION
953;with;O
953;Tylenol.;O
954;Deliver;ACTION
954;Antibiotics;MEDICINE
954;to;O
954;ICU.;O
955;455;O
955;Ibuprofen.;O
955;Room Navigate;LOCATION
955;to;O
955;with;O
956;Deliver;ACTION
956;Tylenol;MEDICINE
956;to;O
956;Room 208.;LOCATION
957;Antibiotics.;O
957;with;O
957;Room to;LOCATION
957;Navigate;ACTION
957;437;O
958;Head towards;ACTION
958;to;O
958;nurse station;LOCATION
958;with;O
958;Antibiotics.;O
959;Transport;ACTION
959;Antibiotics;MEDICINE
959;to;O
959;ICU.;O
960;Room 294;LOCATION
960;with;O
960;Head;O
960;to;O
960;Paracetamol.;O
960;towards;O
961;Navigate;ACTION
961;to;O
961;nurse station;LOCATION
961;with;O
961;Penicillin.;O
962;Head towards;ACTION
962;to;O
962;emergency room;LOCATION
962;with;O
962;Penicillin.;O
963;Transport;ACTION
963;Penicillin;MEDICINE
963;to;O
963;Room 458.;LOCATION
964;Proceed;ACTION
964;to;O
964;emergency room;LOCATION
964;with;O
964;Penicillin.;O
965;Go;ACTION
965;to;O
965;ICU;LOCATION
965;with;O
965;Paracetamol.;O
966;Proceed;ACTION
966;to;O
966;nurse station;LOCATION
966;with;O
966;Cough;O
966;Syrup.;O
967;Navigate;ACTION
967;to;O
967;Room 320;LOCATION
967;with;O
967;Cough;O
967;Syrup.;O
967;towards;O
967;head;O
968;doctors;O
968;Penicillin;MEDICINE
968;Take;ACTION
968;room.;O
968;to;O
969;Go;ACTION
969;to;O
969;emergency room;LOCATION
969;with;O
969;Cough;O
969;Syrup.;O
970;Ibuprofen.;O
970;Room with;LOCATION
970;532;O
970;to;O
970;Move;ACTION
971;Send;ACTION
971;Antibiotics;MEDICINE
971;to;O
971;ICU.;O
972;Send;ACTION
972;Paracetamol;MEDICINE
972;to;O
972;Room 594.;LOCATION
973;Take;ACTION
973;Antibiotics;MEDICINE
973;to;O
973;Room 404.;LOCATION
974;Navigate;ACTION
974;to;O
974;Room 375;LOCATION
974;with;O
974;Antibiotics.;O
975;Proceed;ACTION
975;to;O
975;Room 247;LOCATION
975;with;O
975;Tylenol.;O
976;Navigate;ACTION
976;to;O
976;Room 494;LOCATION
976;with;O
976;Ibuprofen.;O
977;Take;ACTION
977;Room 461.;LOCATION
977;Antibiotics;MEDICINE
977;to;O
978;Navigate;ACTION
978;to;O
978;nurse station;LOCATION
978;with;O
978;Penicillin.;O
979;Go;ACTION
979;to;O
979;Room 520;LOCATION
979;with;O
979;Penicillin.;O
980;Send;ACTION
980;Ibuprofen;MEDICINE
980;to;O
980;ICU.;O
981;Navigate;ACTION
981;to;O
981;reception;LOCATION
981;with;O
981;Penicillin.;O
982;Go;ACTION
982;to;O
982;ICU;LOCATION
982;with;O
982;Aspirin.;O
983;Deliver;ACTION
983;Tylenol;MEDICINE
983;to;O
983;Room 520.;LOCATION
984;Head towards;ACTION
984;to;O
984;Room 587;LOCATION
984;with;O
984;Antibiotics.;O
985;Send;ACTION
985;Antibiotics;MEDICINE
985;to;O
985;doctors_room.;O
986;Proceed;ACTION
986;to;O
986;Room 534;LOCATION
986;with;O
986;Cough;O
986;Syrup.;O
987;Deliver;ACTION
987;Aspirin;MEDICINE
987;to;O
987;Room 247.;LOCATION
988;Proceed;ACTION
988;to;O
988;ICU;LOCATION
988;witdith;O
988;Antibiotics.;O
989;Proceed;ACTION
989;to;O
989;Room 142;LOCATION
989;with;O
989;Antibiotics.;O
990;Head towards;ACTION
990;to;O
990;reception;LOCATION
990;with;O
990;Aspirin.;O
991;Transport;ACTION
991;Antibiotics;MEDICINE
991;to;O
991;nurse_station.;O
992;Take;ACTION
992;Paracetamol;MEDICINE
992;to;O
992;reception.;O
993;Take;ACTION
993;Tylenol;MEDICINE
993;to;O
993;Room 431.;LOCATION
994;Go;ACTION
994;to;O
994;Room 238;LOCATION
994;with;O
994;Penicillin.;O
995;Transport;ACTION
995;Penicillin;MEDICINE
995;to;O
995;Room 559.;LOCATION
996;Go;ACTION
996;to;O
996;Reception;LOCATION
996;with;O
996;Aspirin.;O
997;Tylenol;MEDICINE
997;to;O
997;nurse;O
997;Transport;ACTION
997;station.;O
998;Take;ACTION
998;Ibuprofen;MEDICINE
998;to;O
998;Room 286.;LOCATION
999;Head towards;ACTION
999;to;O
999;doctors room;LOCATION
999;with;O
999;Ibuprofen.;O
1000;Navigate;ACTION
1000;to;O
1000;Room 322;LOCATION
1000;with;O
1000;Ibuprofen.;O
1001;Head towards;ACTION
1001;to;O
1001;Room 485;LOCATION
1001;with;O
1001;Cough;O
1001;Syrup.;O
1002;Navigate;ACTION
1002;to;O
1002;Room with;LOCATION
1002;Tylenol.;O
1002;597;O
1003;Go;ACTION
1003;to;O
1003;Room 359;LOCATION
1003;with;O
1003;Antibiotics.;O
1004;Proceed;ACTION
1004;to;O
1004;Room 524;LOCATION
1004;with;O
1004;physical;O
1004;Penicillin.;O
1005;Send;ACTION
1005;Paracetamol;MEDICINE
1005;to;O
1005;Room 283.;LOCATION
1006;Move;ACTION
1006;to;O
1006;Room 257;LOCATION
1006;with;O
1006;Ibuprofen.;O
1007;Move;ACTION
1007;to;O
1007;emergency room;LOCATION
1007;Room 517;LOCATION
1007;with;O
1007;Aspirin.;O
1008;Head towards;ACTION
1008;to;O
1008;Room 451;LOCATION
1008;with;O
1008;Penicillin.;O
1009;Proceed;ACTION
1009;to;O
1009;nurse station;LOCATION
1009;with;O
1009;Ibuprofen.;O
1010;Transport;ACTION
1010;Penicillin;MEDICINE
1010;to;O
1010;Room 347.;LOCATION
1011;Navigate;ACTION
1011;to;O
1011;emergency;O
1011;head;O
1011;Room with;LOCATION
1011;Tylenol.;O
1011;towards;O
1012;Send;ACTION
1012;Cough;O
1012;Syrup;O
1012;to;O
1012;nurse_station.;O
1013;Go;ACTION
1013;to;O
1013;nurse station;LOCATION
1013;with;O
1013;Tylenol.;O
1014;Deliver;ACTION
1014;Ibuprofen;MEDICINE
1014;to;O
1014;ICU.;O
1015;Go;ACTION
1015;to;O
1015;nurse station;LOCATION
1015;with;O
1015;Tylenol.;O
1016;Deliver;ACTION
1016;Paracetamol;MEDICINE
1016;to;O
1016;Room 332.;LOCATION
1017;Go;ACTION
1017;to;O
1017;nurse station;LOCATION
1017;with;O
1017;Penicillin.;O
1018;Send;ACTION
1018;Tylenol;MEDICINE
1018;to;O
1018;emergency_room.;O
1019;Move;ACTION
1019;to;O
1019;Room 495;LOCATION
1019;with;O
1019;Aspirin.;O
1020;Deliver;ACTION
1020;Penicillin;MEDICINE
1020;to;O
1020;emergency_room.;O
1021;Proceed;ACTION
1021;to;O
1021;Room 148;LOCATION
1021;with;O
1021;Cough;O
1021;Syrup.;O
1022;Go;ACTION
1022;to;O
1022;emergency room;LOCATION
1022;with;O
1022;Antibiotics.;O
1023;Send;ACTION
1023;Aspirin;MEDICINE
1023;to;O
1023;reception.;O
1024;Move;ACTION
1024;to;O
1024;Room 309;LOCATION
1024;with;O
1024;Ibuprofen.;O
1025;ICU;LOCATION
1025;Penicillin;MEDICINE
1025;to;O
1025;doctors_room.;O
1026;Proceed;ACTION
1026;to;O
1026;doctors room;LOCATION
1026;with;O
1026;Aspirin.;O
1027;Deliver;ACTION
1027;Paracetamol;MEDICINE
1027;to;O
1027;doctors_room.;O
1028;Go;ACTION
1028;to;O
1028;reception;LOCATION
1028;with;O
1028;Penicillin.;O
1029;Proceed;ACTION
1029;to;O
1029;doctors room;LOCATION
1029;with;O
1029;Antibiotics.;O
1030;Head towards;ACTION
1030;to;O
1030;Room 434;LOCATION
1030;with;O
1030;Ibuprofen.;O
1031;Move;ACTION
1031;to;O
1031;Room 151;LOCATION
1031;with;O
1031;Ibuprofen.;O
1032;Proceed;ACTION
1032;to;O
1032;nurse station;LOCATION
1032;with;O
1032;Paracetamol.;O
1033;Head towards;ACTION
1033;to;O
1033;nurse station;LOCATION
1033;with;O
1033;Cough;O
1033;or;O
1033;Syrup.;O
1034;Bring;ACTION
1034;Cough;O
1034;Syrup;O
1034;to;O
1034;Room 502.;LOCATION
1035;Go;ACTION
1035;to;O
1035;Room 382;LOCATION
1035;with;O
1035;Ibuprofen.;O
1036;Bring;ACTION
1036;Ibuprofen;MEDICINE
1036;to;O
1036;doctors_room.;O
1037;546;O
1037;Move;ACTION
1037;with;O
1037;to;O
1037;Room Aspirin.;LOCATION
1038;Proceed;ACTION
1038;to;O
1038;emergency room;LOCATION
1038;with;O
1038;Penicillin.;O
1039;Take;ACTION
1039;Penicillin;MEDICINE
1039;to;O
1039;Room 466.;LOCATION
1040;Deliver;ACTION
1040;Antibiotics;MEDICINE
1040;to;O
1040;Room 589.;LOCATION
1041;Transport;ACTION
1041;Penicillin;MEDICINE
1041;to;O
1041;Room 392.;LOCATION
1042;Go;ACTION
1042;to;O
1042;Room 327;LOCATION
1042;with;O
1042;Antibiotics.;O
1043;Proceed;ACTION
1043;to;O
1043;Room 499;LOCATION
1043;with;O
1043;Ibuprofen.;O
1044;Head towards;ACTION
1044;to;O
1044;ICU;LOCATION
1044;with;O
1044;Cough;O
1044;Syrup.;O
1045;Proceed;ACTION
1045;to;O
1045;ICU;LOCATION
1045;with;O
1045;Ibuprofen.;O
1046;Bring;ACTION
1046;Ibuprofen;MEDICINE
1046;to;O
1046;Room 599.;LOCATION
1047;Proceed;ACTION
1047;to;O
1047;receptioeion;O
1047;with;O
1047;Ibuprofen.;O
1048;Navigate;ACTION
1048;to;O
1048;doctors room;LOCATION
1048;with;O
1048;Aspirin.;O
1049;Move;ACTION
1049;to;O
1049;Room 557;LOCATION
1049;with;O
1049;Ibuprofen.;O
1050;Move;ACTION
1050;to;O
1050;Room 416;LOCATION
1050;with;O
1050;Aspirin.;O
1051;nurse station;LOCATION
1051;Bring;ACTION
1051;Paracetamol;MEDICINE
1051;to;O
1051;ICU.;O
1052;Navigate;ACTION
1052;to;O
1052;Room 530;LOCATION
1052;with;O
1052;Cough;O
1052;Syrup.;O
1053;Move;ACTION
1053;to;O
1053;doctors room;LOCATION
1053;with;O
1053;Aspirin.;O
1054;Go;ACTION
1054;to;O
1054;doctors room;LOCATION
1054;with;O
1054;Cough;O
1054;Syrup.;O
1055;Deliver;ACTION
1055;Penicillin;MEDICINE
1055;to;O
1055;emergency_room.;O
1056;Bring;ACTION
1056;Aspirin;MEDICINE
1056;to;O
1056;doctors_room.;O
1057;Send;ACTION
1057;Penicillin;MEDICINE
1057;to;O
1057;Room 129.;LOCATION
1058;to;O
1058;Antibiotics.;O
1058;490;O
1058;with;O
1058;Navigate;ACTION
1059;Head towards;ACTION
1059;to;O
1059;ICU;LOCATION
1059;with;O
1059;Aspirin.;O
1060;Send;ACTION
1060;Cough;O
1060;Syrup;O
1060;to;O
1060;reception.;O
1061;Go;ACTION
1061;to;O
1061;Room 151;LOCATION
1061;with;O
1061;Ibuprofen.;O
1062;Take;ACTION
1062;Cough;O
1062;Syrup;O
1062;to;O
1062;Room 258.;LOCATION
1063;Deliver;ACTION
1063;Penicillin;MEDICINE
1063;to;O
1063;emergency_room.;O
1064;Go;ACTION
1064;to;O
1064;Room 292;LOCATION
1064;with;O
1064;Paracetamol.;O
1065;Navigate;ACTION
1065;to;O
1065;Room 596;LOCATION
1065;with;O
1065;Ibuprofen.;O
1066;Transport;ACTION
1066;Cough;O
1066;Syrup;O
1066;to;O
1066;Room 521.;LOCATION
1067;Take;ACTION
1067;Antibiotics;MEDICINE
1067;to;O
1067;nurse_station.;O
1068;Navigate;ACTION
1068;to;O
1068;Room 124;LOCATION
1068;with;O
1068;Antibiotics.;O
1069;Navigate;ACTION
1069;to;O
1069;ICU;LOCATION
1069;large;O
1069;with;O
1069;Paracetamol.;O
1070;Transport;ACTION
1070;Antibiotics;MEDICINE
1070;to;O
1070;ICU.;O
1071;head;O
1071;Deliver;ACTION
1071;Cough;O
1071;Syrup;O
1071;to;O
1071;towards;O
1071;Room 203.;LOCATION
1072;Deliver;ACTION
1072;Paracetamol;MEDICINE
1072;to;O
1072;Room 420.;LOCATION
1073;Gofo;O
1073;to;O
1073;Room 354;LOCATION
1073;with;O
1073;Cough;O
1073;Syrup.;O
1074;Bring;ACTION
1074;Ibuprofen;MEDICINE
1074;to;O
1074;nurse_station.;O
1075;Head towards;ACTION
1075;to;O
1075;emergency room;LOCATION
1075;with;O
1075;Tylenol.;O
1076;Proceed;ACTION
1076;to;O
1076;Room 285;LOCATION
1076;with;O
1076;Cough;O
1076;Syrup.;O
1077;Bring;ACTION
1077;Ibuprofen;MEDICINE
1077;to;O
1077;Room 409.;LOCATION
1078;Send;ACTION
1078;Aspirin;MEDICINE
1078;to;O
1078;emergency_rooma;O
1079;Send;ACTION
1079;Tylenol;MEDICINE
1079;to;O
1079;doctors_room.;O
1079;ICU;LOCATION
1080;Deliver;ACTION
1080;Penicillin;MEDICINE
1080;to;O
1080;Room 426.;LOCATION
1081;Transport;ACTION
1081;Tylenol;MEDICINE
1081;to;O
1081;ICU.;O
1082;Go;ACTION
1082;to;O
1082;Room 306;LOCATION
1082;with;O
1082;Tylenol.;O
1083;Head towards;ACTION
1083;to;O
1083;nurse station;LOCATION
1083;with;O
1083;Ibuprofen.;O
1084;to;O
1084;Cough;O
1084;emergency;O
1084;Send;ACTION
1084;room.;O
1084;Syrup;O
1085;Move;ACTION
1085;wear;O
1085;to;O
1085;ICU;LOCATION
1085;with;O
1085;Penicillin.;O
1086;Transport;ACTION
1086;Aspirin;MEDICINE
1086;to;O
1086;doctors_room.;O
1087;Navigate;ACTION
1087;to;O
1087;doctors room;LOCATION
1087;with;O
1087;Ibuprofen.;O
1088;Bring;ACTION
1088;Antibiotics;MEDICINE
1088;to;O
1088;nurse_station.;O
1089;Send;ACTION
1089;Penicillin;MEDICINE
1089;to;O
1089;Room 556.;LOCATION
1090;Take;ACTION
1090;Antibiotics;MEDICINE
1090;to;O
1090;ICU.;O
1091;Take;ACTION
1091;Cough;O
1091;Syrup;O
1091;to;O
1091;Room 209.;LOCATION
1092;Bring;ACTION
1092;Ibuprofen;MEDICINE
1092;to;O
1092;Room 598.;LOCATION
1093;Bring;ACTION
1093;Penicillin;MEDICINE
1093;to;O
1093;emergency_room.;O
1094;Send;ACTION
1094;Tylenol;MEDICINE
1094;to;O
1094;reception.;O
1095;Transport;ACTION
1095;Aspirin;MEDICINE
1095;to;O
1095;ICU.;O
1096;Transport;ACTION
1096;Paracetamol;MEDICINE
1096;to;O
1096;Room 234.;LOCATION
1097;Take;ACTION
1097;Penicillin;MEDICINE
1097;to;O
1097;seek;O
1097;nurse_station.;O
1098;Move;ACTION
1098;to;O
1098;emergency room;LOCATION
1098;with;O
1098;Paracetamol.;O
1099;Deliver;ACTION
1099;Cough;O
1099;Syrup;O
1099;to;O
1099;Room 295.;LOCATION
1100;nurse;O
1100;Tylenol;MEDICINE
1100;to;O
1100;Transport;ACTION
1100;station.;O
1101;Proceed;ACTION
1101;to;O
1101;Room 173;LOCATION
1101;with;O
1101;Paracetamol.;O
1102;Go;ACTION
1102;to;O
1102;Room 203;LOCATION
1102;with;O
1102;Cough;O
1102;Syrup.;O
1103;Navigate;ACTION
1103;to;O
1103;interview;O
1103;Room 320;LOCATION
1103;with;O
1103;Cough;O
1103;Syrup.;O
1104;Send;ACTION
1104;Ibuprofen;MEDICINE
1104;to;O
1104;nurse_station.;O
1105;Deliver;ACTION
1105;Cough;O
1105;Syrup;O
1105;to;O
1105;Room 431.;LOCATION
1106;Send;ACTION
1106;Tylenol;MEDICINE
1106;to;O
1106;doctors_room.;O
1107;Go;ACTION
1107;to;O
1107;ICU;LOCATION
1107;with;O
1107;Paracetamol.;O
1108;to;O
1108;Move;ACTION
1108;Room 285;LOCATION
1108;Paracetamol.;O
1108;with;O
1109;Move;ACTION
1109;to;O
1109;Room 188;LOCATION
1109;with;O
1109;Aspirin.;O
1110;Navigate;ACTION
1110;to;O
1110;Room 169;LOCATION
1110;with;O
1110;Antibiotics.;O
1111;Bring;ACTION
1111;Ibuprofen;MEDICINE
1111;to;O
1111;ICU.;O
1112;Head towards;ACTION
1112;to;O
1112;ICU;LOCATION
1112;with;O
1112;Ibuprofen.;O
1113;Move;ACTION
1113;to;O
1113;Room 531;LOCATION
1113;with;O
1113;Ibuprofen.;O
1114;Move;ACTION
1114;to;O
1114;emergency room;LOCATION
1114;with;O
1114;Ibuprofen.;O
1115;to;O
1115;Move;ACTION
1115;Room Antibiotics.;LOCATION
1115;with;O
1115;doctors;O
1116;Navigate;ACTION
1116;to;O
1116;Room 276;LOCATION
1116;with;O
1116;Penicillin.;O
1117;Transport;ACTION
1117;Ibuprofen;MEDICINE
1117;to;O
1117;nurse_station.;O
1118;Take;ACTION
1118;Tylenol;MEDICINE
1118;to;O
1118;emergency_room.;O
1119;Take;ACTION
1119;Paracetamol;MEDICINE
1119;to;O
1119;Room 151.;LOCATION
1120;500.;O
1120;to;O
1120;Take;ACTION
1120;Ibuprofen;MEDICINE
1121;Head towards;ACTION
1121;to;O
1121;emergency room;LOCATION
1121;with;O
1121;Penicillin.;O
1122;Send;ACTION
1122;Antibiotics;MEDICINE
1122;to;O
1122;Room 170.;LOCATION
1123;Bring;ACTION
1123;Cough;O
1123;Syrup;O
1123;to;O
1123;emergency_room.;O
1124;Go;ACTION
1124;to;O
1124;doctors room;LOCATION
1124;with;O
1124;Aspirin.;O
1125;Proceed;ACTION
1125;to;O
1125;Room 577;LOCATION
1125;with;O
1125;Paracetamol.;O
1126;Transport;ACTION
1126;Aspirin;MEDICINE
1126;to;O
1126;emergency_room.;O
1127;Deliver;ACTION
1127;Aspirin;MEDICINE
1127;to;O
1127;ICU.;O
1128;Take;ACTION
1128;Penicillin;MEDICINE
1128;to;O
1128;nurse_station.;O
1129;Send;ACTION
1129;Paracetamol;MEDICINE
1129;to;O
1129;Room 110.;LOCATION
1130;Bring;ACTION
1130;nurse station;LOCATION
1130;Tylenol;MEDICINE
1130;to;O
1130;Room 316.;LOCATION
1131;Move;ACTION
1131;to;O
1131;emergency room;LOCATION
1131;with;O
1131;Cough;O
1131;Syrup.;O
1132;Take;ACTION
1132;Antibiotics;MEDICINE
1132;to;O
1132;Room 532.;LOCATION
1133;354;O
1133;Aspirin.;O
1133;Room to;LOCATION
1133;with;O
1133;Go;ACTION
1134;Deliver;ACTION
1134;Cough;O
1134;Syrup;O
1134;to;O
1134;ICU.;O
1135;Room 433.;LOCATION
1135;to;O
1135;Penicillin;MEDICINE
1135;Send;ACTION
1136;Send;ACTION
1136;Penicillin;MEDICINE
1136;to;O
1136;reception.;O
1137;Go;ACTION
1137;to;O
1137;Room 333;LOCATION
1137;with;O
1137;Ibuprofen.;O
1138;Take;ACTION
1138;Antibiotics;MEDICINE
1138;to;O
1138;Room 106.;LOCATION
1139;Move;ACTION
1139;to;O
1139;ICU;LOCATION
1139;with;O
1139;Paracetamol.;O
1140;Navigate;ACTION
1140;to;O
1140;doctors room;LOCATION
1140;with;O
1140;Cough;O
1140;Syrup.;O
1141;Send;ACTION
1141;Tylenol;MEDICINE
1141;to;O
1141;Room 210.;LOCATION
1142;Penicillin.;O
1142;towards;O
1142;Room to;LOCATION
1142;Head;O
1142;doctors;O
1142;with;O
1143;Deliver;ACTION
1143;Penicillin;MEDICINE
1143;to;O
1143;Room 327.;LOCATION
1144;Transport;ACTION
1144;Ibuprofen;MEDICINE
1144;to;O
1144;emergency_room.;O
1145;Send;ACTION
1145;Ibuprofen;MEDICINE
1145;to;O
1145;reception.;O
1146;Send;ACTION
1146;Antibiotics;MEDICINE
1146;to;O
1146;Room 415.;LOCATION
1147;emergency room;LOCATION
1147;Take;ACTION
1147;Aspirin;MEDICINE
1147;to;O
1147;Room 591.;LOCATION
1148;Transport;ACTION
1148;Tylenol;MEDICINE
1148;to;O
1148;emergency_room.;O
1149;Navigate;ACTION
1149;to;O
1149;ICU;LOCATION
1149;with;O
1149;Penicillin.;O
1150;Move;ACTION
1150;to;O
1150;nurse station;LOCATION
1150;with;O
1150;Paracetamol.;O
1151;Ibuprofen;MEDICINE
1151;room.;O
1151;doctors;O
1151;to;O
1151;Deliver;ACTION
1152;Take;ACTION
1152;Tylenol;MEDICINE
1152;to;O
1152;doctors_room.;O
1153;Proceed;ACTION
1153;to;O
1153;Room 162;LOCATION
1153;with;O
1153;Aspirin.;O
1154;Transport;ACTION
1154;Ibuprofen;MEDICINE
1154;to;O
1154;reception.;O
1155;Go;ACTION
1155;to;O
1155;Room 257;LOCATION
1155;with;O
1155;Aspirin.;O
1156;Proceed;ACTION
1156;to;O
1156;Room 408;LOCATION
1156;with;O
1156;Paracetamol.;O
1157;Go;ACTION
1157;to;O
1157;ICU;LOCATION
1157;with;O
1157;Aspirin.;O
1158;Take;ACTION
1158;Aspirin;MEDICINE
1158;to;O
1158;reception.;O
1159;Go;ACTION
1159;to;O
1159;doctors room;LOCATION
1159;with;O
1159;Paracetamol.;O
1160;Send;ACTION
1160;Cough;O
1160;Syrup;O
1160;to;O
1160;doctors_room.;O
1161;Go;ACTION
1161;to;O
1161;Room 539;LOCATION
1161;with;O
1161;Aspirin.;O
1162;to;O
1162;emergency;O
